draft_name,document_found,recorded_group_name,recorded_group_acronym,recorded_group_type,is_recorded_wg,is_individual_submissions,filename_wg_candidates
draft-cheng-manet-dlep-latency-extension,1,Individual Submissions,none,individ,0,1,manet
draft-cheng-manet-dlep-multi-hop-extension,1,Individual Submissions,none,individ,0,1,manet
draft-cheng-manet-dlep-pause-extension,1,Individual Submissions,none,individ,0,1,manet
draft-cheng-mobility-issues,1,Individual Submissions,none,individ,0,1,
draft-cheng-modular-ikmp,1,Individual Submissions,none,individ,0,1,
draft-cheng-mpls-inband-pm-encapsulation,1,Multiprotocol Label Switching,mpls,wg,1,0,mpls
draft-cheng-mpls-rsvp-multicast-er,1,Individual Submissions,none,individ,0,1,mpls;rsvp
draft-cheng-mpls-tp-pwe3-dual-homed-protection,1,Individual Submissions,none,individ,0,1,mpls;pwe3
draft-cheng-mpls-tp-shared-ring-protection,1,Multiprotocol Label Switching,mpls,wg,1,0,mpls
draft-cheng-msr6-design-consideration,1,Individual Submissions,none,individ,0,1,
draft-cheng-network-engineering-framework,1,Internet Traffic Engineering,tewg,wg,1,0,
draft-cheng-nsis-flowid-issues,1,Individual Submissions,none,individ,0,1,nsis
draft-cheng-nsis-multihoming,1,Individual Submissions,none,individ,0,1,nsis
draft-cheng-oftest-cont-rate,1,Individual Submissions,none,individ,0,1,
draft-cheng-ospf-adjacency-suppress,1,Individual Submissions,none,individ,0,1,ospf
draft-cheng-ospf-ipv4-embedded-ipv6-routing,1,Individual Submissions,none,individ,0,1,ipv6;ospf
draft-cheng-pals-p2p-pw-multicast,1,Individual Submissions,none,individ,0,1,pals
draft-cheng-pwe3-mpls-tp-dual-homing-coordination,1,Individual Submissions,none,individ,0,1,mpls;pwe3
draft-cheng-pwe3-mpls-tp-dual-homing-protection,1,Individual Submissions,none,individ,0,1,mpls;pwe3
draft-cheng-radext-ip-port-radius-ext,1,Individual Submissions,none,individ,0,1,radext;radius
draft-cheng-rift-srv6-extensions,1,Individual Submissions,none,individ,0,1,rift
draft-cheng-rtcweb-teleauth,1,Individual Submissions,none,individ,0,1,rtcweb
draft-cheng-rtgwg-adaptive-routing-framework,1,Individual Submissions,none,individ,0,1,rtgwg
draft-cheng-rtgwg-ai-network-reliability-problem,1,Individual Submissions,none,individ,0,1,problem;rtgwg
draft-cheng-rtgwg-enhanced-ecmp,1,Individual Submissions,none,individ,0,1,rtgwg
draft-cheng-rtgwg-srv6-multihome-egress-protection,1,Routing Area Working Group,rtgwg,wg,1,0,rtgwg
draft-cheng-savnet-inter-domain-oam,1,Individual Submissions,none,individ,0,1,savnet
draft-cheng-savnet-intra-domain-oam,1,Individual Submissions,none,individ,0,1,savnet
draft-cheng-savnet-intra-domain-sav-bgp,1,Individual Submissions,none,individ,0,1,bgp;savnet
draft-cheng-savnet-intra-domain-sav-igp,1,Individual Submissions,none,individ,0,1,savnet
draft-cheng-savnet-proactive-defense-network,1,Individual Submissions,none,individ,0,1,savnet
draft-cheng-sdn-switchtest,1,Individual Submissions,none,individ,0,1,
draft-cheng-shorter-srv6-sid-requirement,1,Individual Submissions,none,individ,0,1,
draft-cheng-sidrops-consistency-forwarding,1,Individual Submissions,none,individ,0,1,sidrops
draft-cheng-smime-ibccms,1,Individual Submissions,none,individ,0,1,smime
draft-cheng-spring-distribute-srv6-locator-by-dhcp,1,Individual Submissions,none,individ,0,1,spring
draft-cheng-spring-ipv6-msr-design-consideration,1,Individual Submissions,none,individ,0,1,ipv6;spring
draft-cheng-spring-mpls-path-segment,1,Source Packet Routing in Networking,spring,wg,1,0,mpls;spring
draft-cheng-spring-service-interworking-srv6,1,Individual Submissions,none,individ,0,1,spring
draft-cheng-spring-shorter-srv6-sid-requirement,1,Individual Submissions,none,individ,0,1,spring
draft-cheng-spring-sr-policy-group,1,Source Packet Routing in Networking,spring,wg,1,0,policy;spring
draft-cheng-spring-srv6-encoding-network-sliceid,1,Individual Submissions,none,individ,0,1,spring
draft-cheng-spring-srv6-for-ai-network,1,Individual Submissions,none,individ,0,1,spring
draft-cheng-spring-srv6-policy-resource-gurantee,1,Individual Submissions,none,individ,0,1,policy;spring
draft-cheng-spring-srv6-resource-programming,1,Individual Submissions,none,individ,0,1,spring
draft-cheng-spring-stateless-nd-srv6-locator,1,Individual Submissions,none,individ,0,1,spring
draft-cheng-srtp-cloud,1,Individual Submissions,none,individ,0,1,
draft-cheng-supa-applicability,1,Individual Submissions,none,individ,0,1,supa
draft-cheng-supa-ddc-use-cases,1,Individual Submissions,none,individ,0,1,supa
draft-cheng-tcpm-fastopen,1,Individual Submissions,none,individ,0,1,tcpm
draft-cheng-tcpm-rack,1,Individual Submissions,none,individ,0,1,tcpm
draft-cheng-teas-ipv6-network-slice-selector,1,Individual Submissions,none,individ,0,1,ipv6;teas
draft-cheng-teas-network-slice-usecase,1,Individual Submissions,none,individ,0,1,teas
draft-chenh-enum-app-auth,1,Individual Submissions,none,individ,0,1,enum
draft-chenpeng-mpls-ldp-ext,1,Individual Submissions,none,individ,0,1,mpls
draft-chenruihao-globalaccelerator,1,Individual Submissions,none,individ,0,1,
draft-chenvgovindan-bier-bgp-ls-bier-ext,1,Individual Submissions,none,individ,0,1,bgp;bier
draft-chenwm-magma-igmp-router-info,1,Individual Submissions,none,individ,0,1,magma
draft-chenxin-behave-turn-websocket,1,Individual Submissions,none,individ,0,1,behave
draft-cheshire-dnsext-dns-sd,1,Internet Area,int,area,0,0,dns;dnsext
draft-cheshire-dnsext-multicastdns,1,Internet Area,int,area,0,0,dnsext
draft-cheshire-dnsext-nbp,1,Internet Area,int,area,0,0,dnsext
draft-cheshire-dnsext-nias,1,Individual Submissions,none,individ,0,1,dnsext
draft-cheshire-dnsext-special-names,1,Internet Area,int,area,0,0,dnsext
draft-cheshire-dnssd-hybrid,1,Individual Submissions,none,individ,0,1,dnssd
draft-cheshire-dnssd-privacy-considerations,1,Individual Submissions,none,individ,0,1,dnssd
draft-cheshire-dnssd-roadmap,1,Extensions for Scalable DNS Service Discovery,dnssd,wg,1,0,dnssd
draft-cheshire-edns0-owner-option,1,Individual Submissions,none,individ,0,1,
draft-cheshire-homenet-dot-home,1,Individual Submissions,none,individ,0,1,homenet
draft-cheshire-ipv4-acd,1,Internet Area,int,area,0,0,
draft-cheshire-ipv4-linklocal,1,Individual Submissions,none,individ,0,1,
draft-cheshire-mdnsext-hybrid,1,Individual Submissions,none,individ,0,1,
draft-cheshire-nat-pmp,1,Individual Submissions,none,individ,0,1,nat
draft-cheshire-pcp-anycast,1,Individual Submissions,none,individ,0,1,pcp
draft-cheshire-pcp-expire,1,Individual Submissions,none,individ,0,1,pcp
draft-cheshire-pcp-invalidate,1,Individual Submissions,none,individ,0,1,pcp
draft-cheshire-pcp-recovery,1,Individual Submissions,none,individ,0,1,pcp
draft-cheshire-pcp-unsupp-family,1,Individual Submissions,none,individ,0,1,pcp
draft-cheshire-recursive-pcp,1,Individual Submissions,none,individ,0,1,pcp
draft-cheshire-sbm,1,Individual Submissions,none,individ,0,1,
draft-cheshire-sudn-ipv4only-dot-arpa,1,Individual Submissions,none,individ,0,1,
draft-cheshire-tcp-over-udp,1,Individual Submissions,none,individ,0,1,
draft-chesterfield-avt-rtcpssm,1,Individual Submissions,none,individ,0,1,avt
draft-chetan-lspid-ospf,1,Individual Submissions,none,individ,0,1,ospf
draft-cheung-mpls-tp-mesh-protection,1,Individual Submissions,none,individ,0,1,mpls
draft-chh-bier-bier-yang,1,Bit Indexed Explicit Replication,bier,wg,1,0,bier
draft-chiappa-ipaddressing,1,Individual Submissions,none,individ,0,1,
draft-chiappa-ipng-nimrod-arch,1,Individual Submissions,none,individ,0,1,nimrod
draft-chiappa-lisp-architecture,1,Locator/ID Separation Protocol,lisp,wg,1,0,lisp
draft-chiappa-lisp-introduction,1,Locator/ID Separation Protocol,lisp,wg,1,0,lisp
draft-chiappa-routing,1,Individual Submissions,none,individ,0,1,
draft-chiba-radext-rfc3576bis,1,Individual Submissions,none,individ,0,1,radext
draft-chiba-radius-dynamic-authorization,1,Operations and Management Area,ops,area,0,0,radius
draft-chiba-radius-dynamic-disconnect,1,Operations and Management Area,ops,area,0,0,radius
draft-chiba-radius-dynauthor-ext,1,Individual Submissions,none,individ,0,1,radius
draft-chidester-pnni-signaling,1,Individual Submissions,none,individ,0,1,
draft-chimiak-enhanced-ipv4,1,Individual Submissions,none,individ,0,1,
draft-chin-dnftp,1,Individual Submissions,none,individ,0,1,
draft-chin-netmod-iana-af-numbers,1,Individual Submissions,none,individ,0,1,netmod
draft-chin-nfvrg-cloud-5g-core-structure-yang,1,Individual Submissions,none,individ,0,1,core
draft-chin-nfvrg-model-dynamic-service-chain,1,Individual Submissions,none,individ,0,1,
draft-chins-dnsop-web3-wallet-mapping,1,Individual Submissions,none,individ,0,1,dnsop
draft-chiotis-isdn-netmode,1,Individual Submissions,none,individ,0,1,
draft-chisholm-disman-active-alarm,1,Individual Submissions,none,individ,0,1,disman
draft-chisholm-entmib-state,1,Individual Submissions,none,individ,0,1,entmib
draft-chisholm-netconf-event,1,Individual Submissions,none,individ,0,1,netconf
draft-chisholm-netconf-model,1,Individual Submissions,none,individ,0,1,netconf
draft-chisholm-netconf-monitoring,1,Individual Submissions,none,individ,0,1,netconf
draft-chisholm-netconf-not-content,1,Individual Submissions,none,individ,0,1,netconf
draft-chisholm-snmp-infomode,1,Individual Submissions,none,individ,0,1,snmp
draft-chitra-rether,1,Individual Submissions,none,individ,0,1,
draft-chittapragada-netconf-https-notif-cbor,1,Individual Submissions,none,individ,0,1,cbor;netconf
draft-chiu-network-wnfs-sec-nego,1,Individual Submissions,none,individ,0,1,
draft-chiu-rmt-bb-track,1,Transport Area,tsv,area,0,0,rmt
draft-chiu-strand-unique-olcp,1,Individual Submissions,none,individ,0,1,
draft-chiussi-ppvpn-qos-framework,1,Sub-IP Area,sub,area,0,0,ppvpn
draft-chiussi-subscription-less-webpush,1,Individual Submissions,none,individ,0,1,webpush
draft-chiussi-webpush-subscription-less-framework,1,Individual Submissions,none,individ,0,1,webpush
draft-chkim-vlc-iot,1,Individual Submissions,none,individ,0,1,
draft-chkpvc-enterprise-incremental-ipv6,1,Individual Submissions,none,individ,0,1,ipv6
draft-cho-nemo-hmra,1,Individual Submissions,none,individ,0,1,nemo
draft-cho-nemo-mr-registration,1,Individual Submissions,none,individ,0,1,nemo
draft-cho-nemo-ro-expected-properties,1,Individual Submissions,none,individ,0,1,nemo
draft-cho-nemo-threat-multihoming,1,Individual Submissions,none,individ,0,1,nemo
draft-cho-netvc-applypvq,1,Individual Submissions,none,individ,0,1,netvc
draft-cho-pce-initiated-auto-path,1,Individual Submissions,none,individ,0,1,pce
draft-cho-pwe3-mpls-tp-mixed-ms-pw-setup,1,Individual Submissions,none,individ,0,1,mpls;pwe3
draft-cho-rohc-tcp-interflow-behaviour,1,Individual Submissions,none,individ,0,1,rohc
draft-chodorek-6man-multigroup-multicast-addr,1,Individual Submissions,none,individ,0,1,6man
draft-chodorek-multigroup-multicast-addr,1,Individual Submissions,none,individ,0,1,
draft-chodorek-traffic-flow-option,1,Individual Submissions,none,individ,0,1,
draft-chodorek-tsvwg-rsvp-dynamic-resv,1,Individual Submissions,none,individ,0,1,rsvp;tsvwg
draft-choi-6lo-owc,1,Individual Submissions,none,individ,0,1,6lo
draft-choi-6lo-owc-security,1,Individual Submissions,none,individ,0,1,6lo
draft-choi-anima-trust-networking,1,Individual Submissions,none,individ,0,1,anima
draft-choi-burst-control,1,Individual Submissions,none,individ,0,1,
draft-choi-ccamp-e2e-restoration-srlg,1,Individual Submissions,none,individ,0,1,ccamp
draft-choi-cdni-control-init-bootstrapping,1,Individual Submissions,none,individ,0,1,cdni
draft-choi-cdni-req-intf,1,Individual Submissions,none,individ,0,1,cdni
draft-choi-cdni-req-routing-redir-loop-prevention,1,Individual Submissions,none,individ,0,1,cdni
draft-choi-dice-finegrained-dtls-security,1,Individual Submissions,none,individ,0,1,dice
draft-choi-gmpls-label-framework,1,Individual Submissions,none,individ,0,1,
draft-choi-gmpls-resource-mapping,1,Individual Submissions,none,individ,0,1,
draft-choi-gsmp-optical-extension,1,Individual Submissions,none,individ,0,1,gsmp
draft-choi-httpbis-multi-location-return,1,Individual Submissions,none,individ,0,1,httpbis
draft-choi-icnrg-aiot,1,Individual Submissions,none,individ,0,1,
draft-choi-ipv6-signaling,1,Individual Submissions,none,individ,0,1,ipv6
draft-choi-ipv6-signaling-interworking,1,Individual Submissions,none,individ,0,1,ipv6
draft-choi-ipv6-signaling-req-ntlp,1,Individual Submissions,none,individ,0,1,ipv6
draft-choi-metro-signaling,1,Individual Submissions,none,individ,0,1,
draft-choi-mipshop-handover-authentication-aaa,1,Individual Submissions,none,individ,0,1,aaa;mipshop
draft-choi-mobileip-ipv6-mpls,1,Individual Submissions,none,individ,0,1,ipv6;mobileip;mpls
draft-choi-mobileip-ldpext,1,Individual Submissions,none,individ,0,1,mobileip
draft-choi-mpls-grouplabel,1,Individual Submissions,none,individ,0,1,mpls
draft-choi-mpls-grouplabel-requirement,1,Individual Submissions,none,individ,0,1,mpls
draft-choi-pce-e2e-centralized-restoration-srlg,1,Individual Submissions,none,individ,0,1,pce
draft-choi-pce-l1vpn-framework,1,Individual Submissions,none,individ,0,1,l1vpn;pce
draft-choi-pce-metric-protocol,1,Individual Submissions,none,individ,0,1,pce
draft-choi-pce-p2mp-framework,1,Individual Submissions,none,individ,0,1,pce
draft-choi-pcemp-ipv6,1,Individual Submissions,none,individ,0,1,ipv6
draft-choi-pkix-ui,1,Security Area,sec,area,0,0,pkix
draft-choi-sipping-experiments-spit,1,Individual Submissions,none,individ,0,1,sipping
draft-choi-tunman-stats,1,Individual Submissions,none,individ,0,1,
draft-choi-v6ops-natpt-ipsec,1,Individual Submissions,none,individ,0,1,ipsec;v6ops
draft-chokhani-cps,1,Individual Submissions,none,individ,0,1,
draft-chon-korean-encoding,1,Individual Submissions,none,individ,0,1,
draft-chong-t2trg-llwnc,1,Individual Submissions,none,individ,0,1,
draft-chopps-isis-bfd-tlv,1,Individual Submissions,none,individ,0,1,bfd;isis
draft-chopps-netmod-geo-location,1,Individual Submissions,none,individ,0,1,netmod
draft-chouasne-babel-tos-specific,1,Individual Submissions,none,individ,0,1,babel
draft-choudharykumar-ntp-ntpv4-extended-extensions,1,Individual Submissions,none,individ,0,1,ntp
draft-choudhuri-sip-info-digit,1,Individual Submissions,none,individ,0,1,sip
draft-choudhury-manral-flooding-simulation,1,Individual Submissions,none,individ,0,1,
draft-choukir-tsvwg-flow-metadata-encoding,1,Individual Submissions,none,individ,0,1,tsvwg
draft-chow-diffserv-fbctrl,1,Individual Submissions,none,individ,0,1,diffserv
draft-chow-httpbis-proxy-discovery,1,Individual Submissions,none,individ,0,1,httpbis
draft-chowbat-irl,1,Individual Submissions,none,individ,0,1,
draft-chowdhury-dhc-bcmcv4-option,1,Individual Submissions,none,individ,0,1,dhc
draft-chowdhury-dhc-bcmcv6-option,1,Individual Submissions,none,individ,0,1,dhc
draft-chowdhury-dhc-mip6-agentop,1,Individual Submissions,none,individ,0,1,dhc;mip6
draft-chowdhury-hoakey-amsk-ps,1,Individual Submissions,none,individ,0,1,
draft-chowdhury-ikev2-additional-auth,1,Individual Submissions,none,individ,0,1,
draft-chowdhury-mip6-bootstrap-radius,1,Individual Submissions,none,individ,0,1,mip6;radius
draft-chowdhury-mip6-homeinfo-ra,1,Individual Submissions,none,individ,0,1,mip6
draft-chowdhury-mip6-radius,1,Individual Submissions,none,individ,0,1,mip6;radius
draft-chowdhury-mipv6-home-prefix,1,Individual Submissions,none,individ,0,1,
draft-chowdhury-netmip4,1,Individual Submissions,none,individ,0,1,
draft-chowdhury-netmip6,1,Individual Submissions,none,individ,0,1,
draft-chowdhury-rohc-radius-attributes,1,Individual Submissions,none,individ,0,1,radius;rohc
draft-chown-6man-tokenised-ipv6-identifiers,1,Individual Submissions,none,individ,0,1,6man;ipv6
draft-chown-addr-select-considerations,1,Individual Submissions,none,individ,0,1,
draft-chown-cost-of-nat,1,Individual Submissions,none,individ,0,1,nat
draft-chown-dhc-dual-stack,1,Individual Submissions,none,individ,0,1,dhc
draft-chown-dhc-stateless-dhcpv6-renumbering,1,Individual Submissions,none,individ,0,1,dhc
draft-chown-homenet-arch,1,Individual Submissions,none,individ,0,1,homenet
draft-chown-mboned-multicast-filtering,1,Individual Submissions,none,individ,0,1,mboned
draft-chown-v6ops-address-accountability,1,Individual Submissions,none,individ,0,1,v6ops
draft-chown-v6ops-call-to-arms,1,Individual Submissions,none,individ,0,1,v6ops
draft-chown-v6ops-campus-transition,1,Individual Submissions,none,individ,0,1,v6ops
draft-chown-v6ops-port-scanning-implications,1,Individual Submissions,none,individ,0,1,v6ops
draft-chown-v6ops-renumber-thinkabout,1,Individual Submissions,none,individ,0,1,v6ops
draft-chown-v6ops-rogue-ra,1,Individual Submissions,none,individ,0,1,v6ops
draft-chown-v6ops-unmanaged-connectivity,1,Individual Submissions,none,individ,0,1,v6ops
draft-chown-v6ops-vlan-usage,1,Individual Submissions,none,individ,0,1,v6ops
draft-christ-rtsp-mpeg4,1,Individual Submissions,none,individ,0,1,
draft-christey-imps,1,Individual Submissions,none,individ,0,1,
draft-christey-wysopal-vuln-disclosure,1,Individual Submissions,none,individ,0,1,
draft-christian-bgpsecrec,1,Individual Submissions,none,individ,0,1,
draft-christian-global-info-lsp,1,Individual Submissions,none,individ,0,1,
draft-christian-gre-over-clnp,1,Individual Submissions,none,individ,0,1,
draft-christian-prop-semantics,1,Individual Submissions,none,individ,0,1,
draft-christian-tewg-measurement,1,Individual Submissions,none,individ,0,1,tewg
draft-christou-sip-xmpp-interop,1,Individual Submissions,none,individ,0,1,sip;xmpp
draft-chroboczek-ahcp,1,Individual Submissions,none,individ,0,1,
draft-chroboczek-babel-applicability,1,Individual Submissions,none,individ,0,1,babel
draft-chroboczek-babel-diversity-routing,1,Individual Submissions,none,individ,0,1,babel
draft-chroboczek-babel-doesnt-care,1,Individual Submissions,none,individ,0,1,babel
draft-chroboczek-babel-extension-mechanism,1,Individual Submissions,none,individ,0,1,babel
draft-chroboczek-babel-mac-relaxed,1,Individual Submissions,none,individ,0,1,babel
draft-chroboczek-babel-rfc6126bis,1,Individual Submissions,none,individ,0,1,babel
draft-chroboczek-babel-routing-protocol,1,General Area,gen,area,0,0,babel
draft-chroboczek-babel-security-considerations,1,Individual Submissions,none,individ,0,1,babel
draft-chroboczek-configuration-separate,1,Individual Submissions,none,individ,0,1,
draft-chroboczek-homenet-babel-profile,1,Home Networking,homenet,wg,1,0,babel;homenet
draft-chroboczek-homenet-configuration-separate,1,Individual Submissions,none,individ,0,1,homenet
